project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,ecdhtest,4.1950,3.3250,949006640,2.6883,c394a488942387246653833359a5c94b5832674e,ecdhtest,crypto/rsa/rsa_ameth.c,4.1880,3.3150,934686083,2.6976
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,ecdsatest,27.7250,21.7200,6581305052,2.8138,c394a488942387246653833359a5c94b5832674e,ecdsatest,crypto/rsa/rsa_ameth.c,27.9900,21.7400,6660808776,2.7859
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,ectest,29.7250,23.5200,6899645076,3.3552,c394a488942387246653833359a5c94b5832674e,ectest,crypto/rsa/rsa_ameth.c,28.8250,22.3800,6940577454,3.3506
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,enginetest,0.0591,0.0414,4244841,1.9734,c394a488942387246653833359a5c94b5832674e,enginetest,crypto/rsa/rsa_ameth.c,0.0598,0.0423,5198529,2.1527
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,evp_extra_test,0.1061,0.0771,12428877,1.5022,c394a488942387246653833359a5c94b5832674e,evp_extra_test,crypto/rsa/rsa_ameth.c,0.1112,0.0838,17898609,1.4963
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,evp_test,0,0,0,0,c394a488942387246653833359a5c94b5832674e,evp_test,crypto/rsa/rsa_ameth.c,0,0,0,0
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,exptest,10.5375,8.3300,2408428832,1.3610,c394a488942387246653833359a5c94b5832674e,exptest,crypto/rsa/rsa_ameth.c,10.2900,8.0550,2406335162,1.3718
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,hmactest,0.0062,0.0043,181609,1.1388,c394a488942387246653833359a5c94b5832674e,hmactest,crypto/rsa/rsa_ameth.c,0.0059,0.0040,152446,1.0513
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,igetest,0.0213,0.0147,1006622,3.1354,c394a488942387246653833359a5c94b5832674e,igetest,crypto/rsa/rsa_ameth.c,0.0210,0.0145,919299,3.1687
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,md4test,0.0052,0.0035,137409,1.0012,c394a488942387246653833359a5c94b5832674e,md4test,crypto/rsa/rsa_ameth.c,0.0056,0.0038,164714,1.0505
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,md5test,0.0055,0.0037,140012,1.0173,c394a488942387246653833359a5c94b5832674e,md5test,crypto/rsa/rsa_ameth.c,0.0055,0.0038,151370,1.1061
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,mdc2test,0.0051,0.0034,129092,0.9855,c394a488942387246653833359a5c94b5832674e,mdc2test,crypto/rsa/rsa_ameth.c,0.0051,0.0034,117824,0.9970
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,randtest,0.0105,0.0071,327098,1.2440,c394a488942387246653833359a5c94b5832674e,randtest,crypto/rsa/rsa_ameth.c,0.0102,0.0070,308757,1.2775
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,rmdtest,0.0056,0.0037,137827,0.9763,c394a488942387246653833359a5c94b5832674e,rmdtest,crypto/rsa/rsa_ameth.c,0.0056,0.0038,135972,1.0272
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,rsa_test,29.1350,23.4000,6543032771,1.1860,c394a488942387246653833359a5c94b5832674e,rsa_test,crypto/rsa/rsa_ameth.c,28.7850,22.9200,6582212160,1.1880
openssl,d73cc256c8e256c32ed959456101b73ba9842f72,sha1test,0.0325,0.0220,1884693,3.5271,c394a488942387246653833359a5c94b5832674e,sha1test,crypto/rsa/rsa_ameth.c,0.0321,0.0218,1754006,3.6325
