project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ospf3_auth-vv,0.4083,0.2464,7759224,0.8065,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ospf3_auth-vv,print-rt6.c,0.4182,0.2548,10026614,0.8290
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ospf3_bc-vv,0.5387,0.3585,32103445,1.0925,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ospf3_bc-vv,print-rt6.c,0.5291,0.3570,37343988,1.2580
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ospf3_mp-vv,0.4645,0.2858,13827669,0.9100,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ospf3_mp-vv,print-rt6.c,0.4345,0.2654,9839409,0.8681
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ospf3_nbma-vv,0.4966,0.3137,18148332,0.9351,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ospf3_nbma-vv,print-rt6.c,0.4344,0.2639,9650253,0.9266
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ospf2-seg-fault-1-v,0.4343,0.2633,9198244,0.8188,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ospf2-seg-fault-1-v,print-rt6.c,0.4389,0.2674,10005850,0.8478
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ikev2four,0.5026,0.3164,15952363,0.9061,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ikev2four,print-rt6.c,0.4516,0.2771,11158012,0.8708
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ikev2fourv,0.4467,0.2696,9423615,0.8052,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ikev2fourv,print-rt6.c,0.4507,0.2728,9412924,0.9102
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ikev2fourv4,0.5151,0.3241,15963033,0.8699,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ikev2fourv4,print-rt6.c,0.4533,0.2726,9109781,0.8688
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ikev2pI2-segfault,0.4993,0.3079,13381800,0.8389,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ikev2pI2-segfault,print-rt6.c,0.4666,0.2818,9364782,0.7880
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ikev2pI2-segfault-v,0.5781,0.3784,30060083,1.0410,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ikev2pI2-segfault-v,print-rt6.c,0.4687,0.2851,9737645,0.8509
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dio02,0.4776,0.2917,9980506,0.8558,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dio02,print-rt6.c,0.4763,0.2893,9679828,0.8427
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dio03,0.5402,0.3394,17923691,0.8460,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dio03,print-rt6.c,0.4790,0.2911,10188442,0.8105
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dao01,0.5406,0.3382,15559276,0.9184,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dao01,print-rt6.c,0.4944,0.3019,10643081,0.8683
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,daoack01,0.5268,0.3254,14898655,0.8171,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,daoack01,print-rt6.c,0.5081,0.3136,12413584,0.8796
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,e1000g,0.5694,0.3593,19671249,0.8885,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,e1000g,print-rt6.c,0.5064,0.3112,11384987,0.8308
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,forces01,0.5680,0.3559,16677928,0.9234,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,forces01,print-rt6.c,0.5397,0.3386,15772751,0.9065
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,forces01vvv,0.5671,0.3531,16845919,0.9055,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,forces01vvv,print-rt6.c,0.5374,0.3345,13425847,0.8660
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,forces01vvvv,0.5155,0.3120,9700311,0.8523,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,forces01vvvv,print-rt6.c,0.5212,0.3183,11436297,0.8463
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,qinq,0.5771,0.3570,14634498,0.9334,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,qinq,print-rt6.c,0.5294,0.3210,10417625,0.8994
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,qinqv,0.5531,0.3384,12453600,0.9852,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,qinqv,print-rt6.c,0.5605,0.3444,12613433,0.9650
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,sflow1,0.5990,0.3715,16958162,0.8736,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,sflow1,print-rt6.c,0.5520,0.3378,11990016,0.9018
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,sflow2,0.5733,0.3562,13743836,0.8244,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,sflow2,print-rt6.c,0.5464,0.3338,10815796,0.8779
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ahcp-vv,0.6316,0.3984,21836391,0.9064,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ahcp-vv,print-rt6.c,0.5617,0.3450,10516638,0.8696
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,babel1,0.6200,0.3873,20166368,0.8673,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,babel1,print-rt6.c,0.5579,0.3389,11363632,0.8563
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,babel1v,0.5712,0.3514,12398319,0.8911,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,babel1v,print-rt6.c,0.5712,0.3500,12392514,0.8965
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,babel_auth,0.6353,0.3987,18749313,0.9205,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,babel_auth,print-rt6.c,0.5734,0.3515,11356646,0.8434
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,babel_pad1,0.6202,0.3859,18668122,0.9319,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,babel_pad1,print-rt6.c,0.5879,0.3628,13061054,0.8620
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,babel_rtt,0.5779,0.3521,12301874,0.8396,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,babel_rtt,print-rt6.c,0.5772,0.3510,11728655,0.8437
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pppoe,0.6661,0.4200,21326889,0.8916,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pppoe,print-rt6.c,0.6163,0.3867,14849186,0.9897
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pppoes,0.6193,0.3887,16645851,0.9361,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pppoes,print-rt6.c,0.6264,0.3914,17763975,0.8748
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pppoes_id,0.6143,0.3778,12522011,0.9022,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pppoes_id,print-rt6.c,0.7000,0.4398,22204142,0.7478
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,truncated_aack,0.6156,0.3798,13127961,0.9211,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,truncated_aack,print-rt6.c,0.6069,0.3716,12384893,0.8740
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,igmpv1,0.6822,0.4269,21709845,0.8799,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,igmpv1,print-rt6.c,0.6207,0.3820,14132992,0.9025
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,igmpv2,0.6153,0.3770,12517222,0.8824,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,igmpv2,print-rt6.c,0.6226,0.3822,13104759,0.9032
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,igmpv3-queries,0.7102,0.4475,25260088,0.8822,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,igmpv3-queries,print-rt6.c,0.6364,0.3930,14077108,0.9083
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,mtrace,0.6917,0.4281,17835518,0.8388,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,mtrace,print-rt6.c,0.6494,0.4025,16001496,0.9205
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dvmrp,0.7902,0.5175,41383620,1.0737,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dvmrp,print-rt6.c,0.6410,0.3927,13641367,0.8768
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,icmpv6,0.7606,0.4884,30296472,0.8828,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,icmpv6,print-rt6.c,0.6417,0.3925,12818719,0.8389
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,icmpv6_opt24-v,0.7245,0.4535,22579418,0.8989,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,icmpv6_opt24-v,print-rt6.c,0.6638,0.4106,14713246,0.9175
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,spb,0.6540,0.4004,13559633,0.8702,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,spb,print-rt6.c,0.6727,0.4125,15001517,0.9366
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,spb_bpduv4,0.6639,0.4043,13204725,0.8524,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,spb_bpduv4,print-rt6.c,0.6696,0.4094,13491228,0.8747
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,spb_bpduv4-v,0.7598,0.4786,22120853,0.8661,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,spb_bpduv4-v,print-rt6.c,0.6820,0.4196,14695585,0.9133
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dcb_ets,0.7715,0.4871,24716670,0.9299,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dcb_ets,print-rt6.c,0.6883,0.4225,14899377,0.8981
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dcb_pfc,0.8382,0.5480,38191824,1.0608,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dcb_pfc,print-rt6.c,0.6743,0.4088,13568165,0.8175
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dcb_qcn,0.7740,0.4881,25023232,0.9524,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dcb_qcn,print-rt6.c,0.7119,0.4408,14791339,0.9524
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,evb,0.7704,0.4802,21939142,0.9265,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,evb,print-rt6.c,0.7096,0.4394,15702875,0.9293
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,mstp-v,0.7778,0.4837,22579907,0.9071,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,mstp-v,print-rt6.c,0.7098,0.4377,15485329,0.8929
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,stp-v,0.7648,0.4761,20317302,0.9317,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,stp-v,print-rt6.c,0.7085,0.4346,15103009,0.8587
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,rstp-v,0.7806,0.4877,20297566,0.9186,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,rstp-v,print-rt6.c,0.7265,0.4487,15417595,0.9330
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,rpvst-v,0.8191,0.5157,27027172,0.9088,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,rpvst-v,print-rt6.c,0.7376,0.4578,16884344,0.9459
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ripv1v2,0.7509,0.4689,18427858,1.0416,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ripv1v2,print-rt6.c,0.7907,0.4918,19644435,0.8067
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ripv2_auth,0.7973,0.4970,24419378,0.8732,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ripv2_auth,print-rt6.c,0.8009,0.5037,23250470,0.8797
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-aftr-name,0.7411,0.4552,16277539,0.8535,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-aftr-name,print-rt6.c,0.8907,0.5772,40425820,1.0174
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-ia-na,0.8436,0.5334,30086876,0.9636,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-ia-na,print-rt6.c,0.7320,0.4478,14249915,0.8784
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-ia-pd,0.9414,0.6179,50080804,0.9570,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-ia-pd,print-rt6.c,0.7530,0.4648,15827424,0.9121
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-ia-ta,0.7602,0.4693,16297784,0.9125,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-ia-ta,print-rt6.c,0.7686,0.4784,17438067,0.9566
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-ntp-server,0.7693,0.4773,16842628,0.9405,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-ntp-server,print-rt6.c,0.7541,0.4616,15521089,0.8737
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-sip-server-d,0.9553,0.6288,50555353,0.9910,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-sip-server-d,print-rt6.c,0.7755,0.4807,16581884,0.8911
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-domain-list,0.9689,0.6448,49221790,1.0801,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-domain-list,print-rt6.c,0.7818,0.4832,17556378,0.8583
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dhcpv6-mud,0.8628,0.5416,23230710,0.9331,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dhcpv6-mud,print-rt6.c,0.7849,0.4864,17604546,0.9195
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,zmtp1v,0.9674,0.6295,44267195,1.1104,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,zmtp1v,print-rt6.c,0.7989,0.4943,16907674,0.9112
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pgmv,0.9020,0.5698,29941807,0.9543,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pgmv,print-rt6.c,0.7953,0.4914,17279053,0.8928
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,epgmv,0.9043,0.5705,29095085,0.9491,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,epgmv,print-rt6.c,0.7964,0.4907,16088930,0.9041
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pgm_zmtp1v,0.8091,0.5007,16317841,0.9264,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pgm_zmtp1v,print-rt6.c,0.8377,0.5250,19723064,0.9852
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,epgm_zmtp1v,0.9227,0.5857,27153512,0.8981,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,epgm_zmtp1v,print-rt6.c,0.8162,0.5055,17558476,0.9729
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,zmtp1-inf-loop-1,1.0269,0.6818,57223789,1.0638,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,zmtp1-inf-loop-1,print-rt6.c,0.8363,0.5185,19361866,0.9213
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,msnlb,0.9560,0.6082,32349774,0.9272,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,msnlb,print-rt6.c,0.8290,0.5144,16953221,0.9475
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,msnlb2,0.8505,0.5268,18130892,0.8683,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,msnlb2,print-rt6.c,0.8536,0.5348,19066905,0.9543
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,mptcp,0.8897,0.5677,26695958,0.9734,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,mptcp,print-rt6.c,0.8377,0.5164,17629017,0.9274
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,mptcp-fclose,1.0322,0.6805,54734628,1.0350,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,mptcp-fclose,print-rt6.c,0.8668,0.5428,20556744,0.9550
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,tfo,0.9097,0.5679,23460177,0.9381,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,tfo,print-rt6.c,1.1122,0.7710,92847782,1.2249
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,scps_invalid,0.9672,0.6144,32875446,0.9782,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,scps_invalid,print-rt6.c,0.8520,0.5285,18905498,0.9036
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,802.11_exthdr,0.9745,0.6182,33871078,0.9389,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,802.11_exthdr,print-rt6.c,0.8559,0.5290,16895309,0.9016
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,802.11_rx-stbc,1.0156,0.6547,35276162,0.7539,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,802.11_rx-stbc,print-rt6.c,0.8745,0.5400,18893718,0.9024
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,of10_p3295-vv,0.9850,0.6284,30766769,0.9926,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,of10_p3295-vv,print-rt6.c,0.8705,0.5338,17262727,0.8758
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,of10_s4810-vvvv,0.9055,0.5653,20492167,0.9908,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,of10_s4810-vvvv,print-rt6.c,0.9045,0.5616,18934526,0.9587
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,of10_pf5240-vv,1.0268,0.6768,60897684,1.2021,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,of10_pf5240-vv,print-rt6.c,0.9003,0.5630,19034736,0.9567
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,of10_7050q-v,0.9058,0.5639,21579891,1.0528,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,of10_7050q-v,print-rt6.c,0.9632,0.6055,22399269,0.8585
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,of10_7050sx_bsn-vv,0.9454,0.5995,24584007,0.9283,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,of10_7050sx_bsn-vv,print-rt6.c,1.0835,0.7081,59444743,1.0664
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,geonet-calm-fast,1.0300,0.6570,36541587,0.9294,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,geonet-calm-fast,print-rt6.c,0.9254,0.5824,20852582,0.9618
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,m3ua,1.0378,0.6597,29527177,0.9814,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,m3ua,print-rt6.c,0.9057,0.5632,20044911,0.9108
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,m3ua-vv,0.9211,0.5735,20544658,0.9444,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,m3ua-vv,print-rt6.c,0.9189,0.5746,19582908,0.9530
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,syslog-v,1.0086,0.6411,29583114,0.9342,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,syslog-v,print-rt6.c,0.9211,0.5703,19700745,0.9085
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dnssec-vv,1.1292,0.7431,45861051,1.0059,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dnssec-vv,print-rt6.c,0.9359,0.5870,20746120,1.0032
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ipv6-bad-version,1.0292,0.6539,34187666,0.9728,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ipv6-bad-version,print-rt6.c,0.9481,0.5933,22835774,1.0039
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,ipv6-routing-header,1.1164,0.7258,46477210,0.8911,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,ipv6-routing-header,print-rt6.c,0.9372,0.5847,19670653,0.9570
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,loopback,1.1094,0.7160,37947926,0.9580,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,loopback,print-rt6.c,0.9560,0.6014,21900856,0.9454
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dccp_partial_csum_v4_simple,0.9766,0.6151,21302958,1.0068,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dccp_partial_csum_v4_simple,print-rt6.c,0.9711,0.6106,21606361,0.9828
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dccp_partial_csum_v4_longer,0.9743,0.6163,22199318,1.0331,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dccp_partial_csum_v4_longer,print-rt6.c,0.9882,0.6291,27744982,0.9922
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dccp_partial_csum_v6_simple,1.1623,0.7594,47612365,0.9277,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dccp_partial_csum_v6_simple,print-rt6.c,0.9643,0.6040,23123937,0.9138
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,dccp_partial_csum_v6_longer,0.9963,0.6291,24907073,1.0393,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,dccp_partial_csum_v6_longer,print-rt6.c,1.2047,0.7969,58723984,1.0969
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,vrrp,1.0942,0.6936,32392201,0.9248,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,vrrp,print-rt6.c,1.0080,0.6389,24294102,0.9543
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,vrrp-v,1.1044,0.6994,33080775,0.9096,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,vrrp-v,print-rt6.c,0.9968,0.6265,21280672,0.9789
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,hsrp_1,1.3058,0.8903,74049386,1.0894,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,hsrp_1,print-rt6.c,1.0194,0.6474,28762160,1.1111
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,hsrp_1-v,1.0644,0.6776,27165289,0.9436,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,hsrp_1-v,print-rt6.c,1.0453,0.6676,30075145,0.9554
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,hsrp_2-v,1.0029,0.6306,22504079,0.9716,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,hsrp_2-v,print-rt6.c,1.2132,0.8047,52236497,0.9261
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,hsrp_3-v,1.1809,0.7609,49160303,0.9525,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,hsrp_3-v,print-rt6.c,1.0126,0.6347,23761515,0.8952
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pimv2_dm-v,1.0318,0.6491,22635598,1.0253,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pimv2_dm-v,print-rt6.c,1.1033,0.7018,27715779,0.8310
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pimv2_register-v,1.0682,0.6658,28021467,0.8606,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pimv2_register-v,print-rt6.c,1.0136,0.6376,23537735,0.9704
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pimv2_sm-v,1.0400,0.6545,21658123,0.9884,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pimv2_sm-v,print-rt6.c,1.2925,0.8584,62585634,1.0486
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pimv2_bootstrap-v,1.2324,0.8073,52988492,0.9366,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pimv2_bootstrap-v,print-rt6.c,1.0378,0.6538,24784350,0.9633
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,pimv2_hellos-v,1.1958,0.7687,43731707,0.9492,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,pimv2_hellos-v,print-rt6.c,1.0291,0.6421,22515083,0.9426
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_infloop-v,1.1919,0.7647,42880466,0.9876,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_infloop-v,print-rt6.c,1.0303,0.6444,23821595,0.9499
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_poi-v,1.0556,0.6678,23641731,0.9790,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_poi-v,print-rt6.c,1.0706,0.6803,25063804,1.0077
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_poi2-v,1.2975,0.8641,69541282,1.0621,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_poi2-v,print-rt6.c,1.0658,0.6688,24033898,0.9535
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_1,1.2047,0.7728,37361804,0.9566,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_1,print-rt6.c,1.0503,0.6525,22330773,0.9213
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_1-v,1.2530,0.8110,50935169,1.0294,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_1-v,print-rt6.c,1.0987,0.6941,26146913,0.9941
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_2-v,1.0639,0.6687,22176338,0.9480,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_2-v,print-rt6.c,1.2293,0.8033,55753851,2.0013
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_3-v,1.2706,0.8274,45303742,1.0634,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_3-v,print-rt6.c,1.0758,0.6752,22377099,0.9472
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,isis_4-v,1.1013,0.6961,26666682,0.9786,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,isis_4-v,print-rt6.c,1.0803,0.6781,23380317,0.9663
